x,y,label
0.8274292215766377,1.9208952909208021,0
0.6620569725812576,2.1567546829098565,0
0.2743189216225823,3.9193679746887593,1
0.2904699057230456,3.786182620566931,1
0.723029269,3.610676365302564,0
0.3389051856936934,4.066899656692147,1
0.1213964144952766,1.543673775796042,1
0.2634435259453876,2.716435285,0
0.1539235333807296,4.333680200548236,1
0.4851167908376838,1.924559104273822,0
0.266853471,3.7315907018256356,1
0.3970424099286187,2.4422342829018855,0
0.6053727376644363,3.583635460236048,1
0.4527273453733373,3.1206885698339533,0
0.1561015031739887,1.6799415630957228,1
0.6883009046454982,2.563084857725163,0
0.2932537000847601,1.648607125,1
0.6809207646106116,2.081175341580363,0
0.086399202,2.867853341365598,1
0.2440944039340868,2.959292882967168,1
0.8094897267194494,1.0025955030024174,0
0.50631313,0.487405795,1
0.3106295987196413,4.0998079438646755,1
0.8108409383738315,4.2574612119944195,0
0.4723392542983855,2.5449121294320554,0
0.9121593272032468,3.126914769870426,0
0.6908166208367224,2.109565435,0
0.8096161916769133,3.95631024,0
0.1455110816721528,1.5623420373413779,1
0.176053537386268,2.8567491974772565,1
0.058289982,0.12665420811699352,1
0.3355546725890816,4.382272948877847,1
0.8256658776855713,2.417884018564148,0
0.5864271476205124,0.18826544,1
0.1892943344164258,3.3394910174146526,1
0.2804165257440261,4.958437167222704,1
0.7823806774944796,1.8848588248810119,0
0.7408972155098721,2.8719666406922926,0
0.055191531,3.632991087979906,1
0.6290386139190489,2.0170760170083346,0
0.5002427617048572,0.5375402375060561,1
0.302211274528229,0.719469223559243,1
0.9398116447654036,2.177701995795693,0
0.4229880285346734,0.362226825,1
0.9992632641571916,4.8099874,0
0.4652997174477801,2.9205223659799264,0
0.673441165,4.551913785931438,1
0.7452274261403793,2.553045143455128,0
0.004904023,3.321610708859348,1
0.5753019357673858,2.4467637993808538,0
0.3537582630003245,0.0945075256598165,1
0.5814373557835727,0.027828079999999998,0
0.7410452438608447,2.9478800831652334,0
0.3422421876503398,1.5248931415220366,1
0.7753835942280095,4.14106241,1
0.6598810351982999,1.2662833568673884,1
0.503318058,0.1223477397201205,1
0.8269604883977734,0.34374114,0
0.4179965811799405,4.4083986816776,1
0.8262193227679616,3.7848628927484285,0
0.7774756063250802,3.3198108241772912,0
0.9684225276080516,4.592293366349377,0
0.6430096962967424,0.7836166335411241,1
0.9386954290655388,0.8640809827782869,0
0.915719325381172,4.538205184779051,0
0.070054074,1.3103435358493434,1
0.1979520105356378,4.178568466181078,1
0.5740549262549257,4.166700119903924,1
0.336497371453327,3.6543041857247234,1
0.6728739726749693,4.815360355,0
0.1802411084243421,1.4333732819513734,1
0.8926209207450718,0.748208019182932,0
0.352262162,4.0985077144284325,1
0.9623774631423824,4.82989187512858,0
0.7502913170142531,3.277300783433843,0
0.1782868149738139,3.6981919239417578,1
0.9189509955689288,3.6398190964621673,0
0.7182188288170428,2.073268384250521,0
0.7655243847046188,2.4621299274967545,0
0.4592030529574152,3.441805771656502,1
0.8947402889821926,2.9452923406715463,0
0.3149413259145915,4.6619953899999995,1
0.7890772290179267,0.5723490581535595,0
0.0319378564475522,1.1137948796708494,1
0.4508006582222158,2.008593469276135,0
0.8239079433022997,0.7210841384176004,0
0.247478871999076,1.031214455317842,1
