x,y,2,3,label
0.7986686329267463,4.0952535782202375,0.5369518655876971,0.7016512344540536,0
0.6228278440902602,1.8144677547446082,0.3048808081303202,0.1579974651873471,0
0.4222320347033028,1.59649209224172,0.5347454788376236,0.615437457,1
0.7061624626218127,0.6059198623065545,0.8051285934719054,0.9182813262531851,1
0.7044560209303794,1.2854846556112265,0.911592527931556,0.8305557355164729,0
0.6836062921007602,3.7693547309669335,0.780737987,0.5413204317105456,1
0.511738281,0.6062916328162931,0.009702223,0.1345761181092261,1
0.6697095288285249,2.584070092196529,0.1886325699679172,0.847892099,0
0.2076749034469294,4.107010266512075,0.4482377336121724,0.3254431394565178,1
0.4176649751688387,3.162404365995502,0.7498046271001251,0.080878594,0
0.7517342382217781,1.114226951027191,0.3676213472280535,0.008970861,1
0.8261805336900678,0.2632196,0.1121487342864265,0.5184001381836025,0
0.2587650319655653,0.488951825,0.4788036047755309,0.9314401677966248,1
0.8400580214471596,0.6187911544340295,0.926015168,0.4624017868191437,0
0.1511712880354171,1.5731999742232912,0.3217578332800966,0.774124366,1
0.9163890294933918,2.851551836833919,0.128297124,0.6299363938046341,0
0.1707771291500659,4.9503498180156456,0.5500231979518428,0.1486612859783737,1
0.6580582561487016,4.783166770287514,0.6093322336647597,0.8724105996234993,0
0.24781702018723,3.8422902447187535,0.1345223028695822,0.05126115,1
0.1352405889076113,4.207655909251427,0.1120877004580843,0.639436604,1
0.8096161916769133,3.95631024,0.5698815489842499,0.6193330542332256,0
0.2403194169778204,0.762645561054523,0.8506878954716609,0.8954865199944327,1
0.087466316,3.2398113913714095,0.7933425184832446,0.4709200727343137,1
0.8182376651575756,4.716892489999999,0.4041514694966618,0.910020376,0
0.8128379769274119,4.610905920932841,0.5085011059532998,0.9444566287106656,0
0.8989823518933754,4.690342363710568,0.096066632,0.3765978754686178,0
0.4217269933272055,1.997057508949369,0.8444128287712787,0.25969767241312,0
0.7331186125734286,4.594686596329826,0.5356282374517194,0.6863534230583757,0
0.070054074,1.3103435358493434,0.7853748117883876,0.541558013,1
0.5836062438174282,4.385396511751767,0.256769851,0.7966810709416927,1
0.1859172561942678,3.0687197459370044,0.071742958,0.084817619,1
0.7025121567210996,4.127543845462747,0.2044992779550845,0.090952019,1
0.8154599126257013,2.5782694589329336,0.349604607036553,0.681437897,0
0.1517297544218103,4.605864412490756,0.941584424500726,0.2258896275762887,1
0.2141930064132683,0.15188237,0.2839471810165342,0.672809786,1
0.6284109100929546,4.492881377360648,0.007271244,0.3413330643502935,1
0.4939437526462513,1.934255093453969,0.097088204,0.5205311624408637,0
0.8962340187736642,0.040471665000000004,0.7483342306692277,0.3845491532042171,0
0.2378478342194463,0.89540952,0.7922738796158494,0.6089357287575312,1
0.6609975150973484,4.73124501340627,0.835653694,0.1158942428513205,0
0.3192240896626538,1.07437312,0.4178879198079568,0.8277447507100598,1
0.3699095402479468,0.00659642,0.7442774638662105,0.5953458535559469,1
0.816758079,2.947026976063606,0.8918444212998927,0.7034935118623348,0
0.2008164513703916,4.376667813402043,0.6793098436463287,0.6239515447920364,1
0.8577978124261572,3.2010693225929785,0.4516914960144899,0.25715099323828,0
0.4510799403949604,1.900522740556832,0.4054244176166451,0.7508382706192578,0
0.1387812612199268,1.65182738533554,0.2858036433703732,0.1115796394288758,1
0.7527379424257378,3.263566366953739,0.040661427,0.8192371178857015,0
0.2802184883671005,0.167946645,0.5074479540349043,0.4886209431805778,1
0.7118839253070793,0.0058587299999999995,0.3422421876503398,0.3049786283044073,0
0.6400880148543638,0.9301550864842729,0.2057335238411017,0.488841085,1
0.722849818,3.5539119414486176,0.9607242277930466,0.5767283352213819,0
0.8197190289990073,0.49300354999999996,0.9882490368028324,0.3946588260451827,0
0.015049272697452,3.6841444653398963,0.0166596400557734,0.5286106850852527,1
0.6331281409500362,4.115451435,0.932100055,0.5703225517182342,1
0.2909229051228664,3.9977002675799955,0.6290386139190489,0.4034152034016669,1
0.4139845003305967,3.665235301103256,0.823731393,0.5521220429230671,1
0.8188141033904145,4.785538598554462,0.8965483258260468,0.1486231691521623,0
0.1429545266922057,0.439714005,0.3644218150062707,0.6130978885028245,1
0.864413627,2.3560925871365663,0.091221816,0.3065008266667547,0
0.8538290783907139,4.21858401,0.8927084481035796,0.6367830511273972,0
