x,y,2,3,label
0.2409355011784946,0.09788722795509186,0.665926091097012,0.24347413052833067,1
0.6242650378325879,0.1535393336315758,0.9808182383376035,0.6747377851400587,1
0.29416638301047937,0.06364848865198969,0.8372478692625713,0.8977268216937713,1
0.33776569147376767,0.10630772882140016,0.977685750227128,0.8944055720898203,1
0.46246941682107867,0.11047924011177657,0.7516124689869315,0.9707516173091322,1
0.3014369672872832,0.36958463882033954,0.8689817486998613,0.7498951902440594,1
0.9168485062963855,0.6219036389886597,0.23090445607366117,0.9507918032438718,0
0.8099710138426494,0.865140541072678,0.33455197932682734,0.3032571817555536,0
0.9744478664180113,0.9251411922131447,0.09914027877504539,0.07930633326885228,0
0.1332688449022158,0.6613334912531529,0.25086745877065475,0.16755109100883414,1
0.5192842914832992,0.9629993453063294,0.47947807865667913,0.08231716997009131,1
0.13958554789448718,0.299191376883868,0.3334168051283971,0.20939365352983652,1
0.08214397931114781,0.33986888146094796,0.21839224722799655,0.20617588938252507,1
0.08481641967763387,0.566515724905533,0.756702925374961,0.35200778664040444,1
0.10904149968909216,0.42315210081461374,0.0751377773377776,0.13462330401981848,1
0.2617293410218945,0.9032230044986702,0.0563904838399828,0.4869579750099765,1
0.014157610533445886,0.35546571961602313,0.9802746527369346,0.8415895628730107,1
0.4694723944355246,0.26391218482368095,0.26344352594538767,0.543287057040393,1
0.43898451983442477,0.26425168915644404,0.03458505955991564,0.7816157919867546,1
0.9992632641571916,0.961997480343157,0.5073656534576684,0.4011316145835707,0
0.11618778736854718,0.9887290496283893,0.43758588666622134,0.06975356488626305,1
0.9695834103877805,0.6516577509284129,0.7427562954242752,0.5370143086717786,0
0.21379706607585525,0.8015549078878443,0.7452274261403793,0.5106090286910255,1
0.9404716848263656,0.17898589506024198,0.9594102782255692,0.5807137370536416,0
0.1112315113345963,0.8368927081206242,0.8620833610131631,0.8199377457537502,1
0.4401872204028118,0.6047506232769516,0.6053727376644363,0.7167270920472096,0
0.415789184273205,0.12036139015523095,0.33680992088411144,0.3556517594080054,1
0.04343877051206002,0.17557511491500954,0.6697095288285249,0.5168140184393059,1
0.18863256996791722,0.847892099179284,0.04775952772849423,0.0008074336175889485,1
0.6564842514987694,0.8947142047830674,0.8577978124261572,0.6402138645185957,1
0.4516914960144899,0.25715099323828006,0.9376436556861814,0.6587861014108464,1
0.19888495376666548,0.8796929083779849,0.7460395143169136,0.9693533851255064,1
0.379081861164032,0.4380122605995692,0.57685393157351,0.29705377315661485,0
0.2974216252021451,0.9292853822905893,0.8240904841545754,0.8864360697403028,1
0.7527379424257378,0.6527132733907478,0.04066142688013574,0.8192371178857015,0
0.1989235720780319,0.631256069518054,0.6481356070035712,0.20083133884757076,1
0.7142468318208406,0.07967432498386129,0.10760781092960803,0.7614004103712453,0
0.3230763390951775,0.5027047265956843,0.6358740097618747,0.5378703026928808,0
0.853960199218537,0.8119470307064088,0.25876503196556533,0.09779036476617742,0
0.47880360477553097,0.9314401677966248,0.24001958547241975,0.7872232979067807,1
0.45496001577451994,0.9534240914574998,0.054436816289954226,0.2005134333021995,1
0.7728710425849722,0.9774644452808952,0.9500985027881205,0.8610225151031107,0
