x,y,2,3,label
3.9933431646337314,0.8190507156440475,0.5369518655876971,0.7016512344540536,0
3.1141392204513005,0.3628935509489216,0.3048808081303202,0.1579974651873471,0
2.111160173516514,0.319298418448344,0.5347454788376236,0.615437457,1
3.5308123131090636,0.1211839724613109,0.8051285934719054,0.9182813262531851,1
3.5222801046518972,0.2570969311222453,0.911592527931556,0.8305557355164729,0
3.418031460503801,0.7538709461933867,0.780737987,0.5413204317105456,1
2.558691405,0.1212583265632586,0.009702223,0.1345761181092261,1
3.3485476441426245,0.5168140184393059,0.1886325699679172,0.847892099,0
1.038374517234647,0.8214020533024151,0.4482377336121724,0.3254431394565178,1
2.0883248758441937,0.6324808731991004,0.7498046271001251,0.080878594,0
3.7586711911088906,0.2228453902054382,0.3676213472280535,0.008970861,1
4.130902668450339,0.05264392,0.1121487342864265,0.5184001381836025,0
1.2938251598278263,0.097790365,0.4788036047755309,0.9314401677966248,1
4.200290107235798,0.1237582308868059,0.926015168,0.4624017868191437,0
0.7558564401770855,0.3146399948446582,0.3217578332800966,0.774124366,1
4.581945147466959,0.5703103673667839,0.128297124,0.6299363938046341,0
0.8538856457503295,0.9900699636031292,0.5500231979518428,0.1486612859783737,1
3.2902912807435083,0.9566333540575028,0.6093322336647597,0.8724105996234993,0
1.23908510093615,0.7684580489437507,0.1345223028695822,0.05126115,1
0.6762029445380564,0.8415311818502853,0.1120877004580843,0.639436604,1
4.048080958384567,0.791262048,0.5698815489842499,0.6193330542332256,0
1.201597084889102,0.1525291122109046,0.8506878954716609,0.8954865199944327,1
0.43733158,0.6479622782742819,0.7933425184832446,0.4709200727343137,1
4.091188325787877,0.943378498,0.4041514694966618,0.910020376,0
4.064189884637059,0.9221811841865682,0.5085011059532998,0.9444566287106656,0
4.494911759466877,0.9380684727421136,0.096066632,0.3765978754686178,0
2.1086349666360276,0.3994115017898738,0.8444128287712787,0.25969767241312,0
3.665593062867143,0.9189373192659652,0.5356282374517194,0.6863534230583757,0
0.35027036999999994,0.2620687071698687,0.7853748117883876,0.541558013,1
2.918031219087141,0.8770793023503535,0.256769851,0.7966810709416927,1
0.929586280971339,0.6137439491874008,0.071742958,0.084817619,1
3.512560783605498,0.8255087690925494,0.2044992779550845,0.090952019,1
4.0772995631285065,0.5156538917865867,0.349604607036553,0.681437897,0
0.7586487721090516,0.9211728824981512,0.941584424500726,0.2258896275762887,1
1.0709650320663415,0.030376474,0.2839471810165342,0.672809786,1
3.1420545504647728,0.8985762754721296,0.007271244,0.3413330643502935,1
2.4697187632312563,0.3868510186907938,0.097088204,0.5205311624408637,0
4.481170093868321,0.008094333,0.7483342306692277,0.3845491532042171,0
1.1892391710972314,0.179081904,0.7922738796158494,0.6089357287575312,1
3.304987575486742,0.946249002681254,0.835653694,0.1158942428513205,0
1.5961204483132692,0.214874624,0.4178879198079568,0.8277447507100598,1
1.849547701239734,0.001319284,0.7442774638662105,0.5953458535559469,1
4.083790394999999,0.5894053952127212,0.8918444212998927,0.7034935118623348,0
1.004082256851958,0.8753335626804085,0.6793098436463287,0.6239515447920364,1
4.288989062130786,0.6402138645185957,0.4516914960144899,0.25715099323828,0
2.255399701974802,0.3801045481113664,0.4054244176166451,0.7508382706192578,0
0.693906306099634,0.330365477067108,0.2858036433703732,0.1115796394288758,1
3.7636897121286887,0.6527132733907478,0.040661427,0.8192371178857015,0
1.4010924418355026,0.033589329,0.5074479540349043,0.4886209431805778,1
3.5594196265353966,0.001171746,0.3422421876503398,0.3049786283044073,0
3.2004400742718193,0.1860310172968546,0.2057335238411017,0.488841085,1
3.6142490900000004,0.7107823882897235,0.9607242277930466,0.5767283352213819,0
4.098595144995036,0.09860071,0.9882490368028324,0.3946588260451827,0
0.07524636348725999,0.7368288930679793,0.0166596400557734,0.5286106850852527,1
3.165640704750181,0.823090287,0.932100055,0.5703225517182342,1
1.454614525614332,0.7995400535159991,0.6290386139190489,0.4034152034016669,1
2.0699225016529836,0.7330470602206512,0.823731393,0.5521220429230671,1
4.094070516952073,0.9571077197108924,0.8965483258260468,0.1486231691521623,0
0.7147726334610285,0.087942801,0.3644218150062707,0.6130978885028245,1
4.322068135,0.4712185174273133,0.091221816,0.3065008266667547,0
4.269145391953569,0.843716802,0.8927084481035796,0.6367830511273972,0
4.896762591632114,0.7050621598949595,0.083694971,0.8113848958207125,0
1.800891764599537,0.9040102178937252,0.4313842427729012,0.24984560180634,1
4.82399827,0.2852360676984985,0.7467275547648194,0.7085988892132342,0
4.604809271721323,0.5029109046157119,0.2769517810392697,0.594640119,0
0.9781531791370066,0.7698662478453513,0.1680784040382896,0.40757464249659,1
0.7805075158699435,0.3359883126191446,0.201205004885101,0.7668543502414923,1
2.509207641481596,0.7449154623293089,0.4991975974569291,0.4816596793269988,1
0.6085818346834025,0.96749826,0.7385897474858325,0.5674340056747539,1
3.0511291572603954,0.001028876,0.8218867597382757,0.7366220638866624,0
2.037754128982793,0.7507144724492089,0.8825144720095028,0.40401386,1
4.079186444413857,0.6558796258369005,0.946629886835928,0.519275929,0
0.36495253,0.1186047491604591,0.1278873512682872,0.076966746,1
3.2442331,0.4862583738457493,0.6309132621602928,0.7167615895613694,0
3.0675108398652933,0.5002125723178807,0.1029601500809004,0.695665487,0
2.7539324209060627,0.8328175958523866,0.9467812850328444,0.5446974110726576,1
1.9418686579746245,0.5364986944679193,0.3922656272798791,0.3071534086456889,0
3.1572476315015146,0.4512713807217229,0.7569272247244564,0.2709555631255081,0
2.6755823465339517,0.9978097506913266,0.7928976594103778,0.1188771410339781,0
0.785781415293864,0.9416068262043804,0.7843079629888252,0.8473342322459043,1
4.0867852384397505,0.094607525,0.6712098215977587,0.022024021,0
0.23512371,0.3658862641310471,0.237844447631713,0.3994557999805891,1
2.9598956781626584,0.5677602495249076,0.4079318476094538,0.0579174453186568,0
1.4598959400228806,0.90361029505542,0.315707464,0.7980057294064026,1
1.4681293172715415,0.5262755074176007,0.0319378564475522,0.2227589759341699,0
3.639654212288531,0.7014946080639671,0.4310971913783202,0.3277231490035714,0
0.6617483710782166,0.3144748577805879,0.5467899174383907,0.270002360918338,1
3.0431659422899537,0.1769057116206951,0.7190248147664254,0.04825188,1
1.5305782529441856,0.0191313849679277,0.3722608911718033,0.003913318,1
0.809770728169519,0.072075415,0.2788274043085192,0.357105871670289,1
1.456314744638759,0.527902801,0.3043230750749606,0.368096862,0
2.7940656673072524,0.9771966554590888,0.6205926875627469,0.898954503,1
0.29144991,0.0253308416233987,0.1787481051440445,0.5574223599504564,1
2.7505028952768247,0.1171549850177838,0.8262193227679616,0.7569725785496857,1
3.1921815433430463,0.3710606978014752,0.4363976970975687,0.2474154638731766,0
4.903920244711916,0.4890094861257703,0.8826900260206902,0.8426597877091301,0
2.5494331146912868,0.0219318566036998,0.701034046,0.5493274920803444,1
0.7196814349820466,0.5658884822746685,0.9442822833260788,0.8078247584370183,1
2.1487310749999997,0.1805402143314515,0.4412393681292477,0.2526206517368234,1
3.424600503950877,0.2571294712135812,0.7782177381120158,0.4085230421361423,1
3.9080801260040223,0.066987412,0.1979520105356378,0.8357136932362156,0
2.2631745880998175,0.5864960239212845,0.2230200443419822,0.4175257397467429,0
3.7580623449346575,0.9707516173091322,0.3014369672872832,0.3695846388203395,0
