x1,x2,label
0.21886213183231693,2.5594563475031027,0.0
1.071988538850337,3.9388467891069365,0.0
1.9090893956286772,1.5764732352899407,0.0
-0.04601180430230379,8.351842792352526,0.0
6.841011683794434,-8.329362940482465,1.0
1.5817054537511714,-1.7637669542900802,1.0
6.746476141413305,-9.956285293793501,1.0
-8.255077910130385,-6.1366258968824985,0.0
-7.315632469624121,-1.146998050259781,1.0
-3.2963281082765916,1.5384243807025813,1.0
8.004564673902781,-2.849714222967157,0.0
-1.7773752381505885,-5.362978330830162,1.0
8.332851926249289,3.04188907373958,1.0
-5.4446670530326395,-7.588057057279096,0.0
0.4147902000446788,-8.153116356718728,0.0
-3.771373875428093,1.3010127210465563,1.0
2.3918965126407583,8.497520262244715,1.0
-4.9630335582707,1.5603322785017977,1.0
4.266995363036491,-2.677677187465245,1.0
9.937925402391512,5.215780662509398,0.0
5.019557027363446,-9.026951299754547,0.0
-8.45975099072351,-2.6352565847765455,1.0
5.452871147064041,-10.423582610459219,1.0
4.311826158861838,-3.4493874982296346,1.0
5.791932175157439,6.055894883933042,0.0
0.7639477452977151,-7.522655204990555,0.0
-1.0845526348672927,3.6309087542068865,1.0
4.408931703074923,0.9660019301937449,0.0
4.764549694425281,7.955988571980548,1.0
-0.15491196417764388,9.375974653496995,0.0
-0.06334499645450266,4.571947428542871,1.0
5.877907541760818,-3.0062974802247333,0.0
-4.196180496486817,0.47451008909587283,1.0
5.700628286845771,6.584167959340062,0.0
4.299921941627319,-1.985017200514091,1.0
-9.529534665637868,-0.4736224742718631,1.0
-8.869542714112944,-0.2879762570367638,1.0
7.092935188343338,4.444343789364127,1.0
0.6047508269805911,-8.504302777719515,0.0
-2.1157076025975914,-3.0756501539243435,0.0
-4.347437164661818,-4.535032788626541,0.0
7.596018386976751,-6.900633298251339,1.0
5.323578908927411,1.269630835148229,1.0
-0.9282861560689344,7.442988170985601,0.0
-0.7782614555800978,5.95891840568903,0.0
8.144693569015528,-3.399957908990663,0.0
5.235604653531027,5.385732892826313,0.0
9.658170260987797,-1.3090364696026304,0.0
-7.482776675394406,9.506959238185125,1.0
1.3329187601194992,8.751936547603771,1.0
-5.891704801456162,1.668026199764834,0.0
5.21077322966334,-8.897431338833275,1.0
-3.6452020616600493,9.353526285092919,0.0
0.5516880542703523,-3.5083669532377337,1.0
-0.24744015505017125,3.8602284588614393,1.0
7.650680299713711,0.7161579259117241,1.0
0.718305005631726,-8.805462631337344,0.0
