x1,x2,label
4.954587310241911,4.962873845681296,1.0
4.969184767936038,-1.9724829099359291,3.0
6.981505836937272,0.2180090805803523,1.0
5.265384607250072,-2.906788980015709,0.0
1.5655781763802799,1.3472449689543224,0.0
2.027011292451824,-9.670681381306942,2.0
4.942807084894584,-6.679356686109031,2.0
-1.415991005987253,-1.967109019803222,2.0
-6.978829976885793,3.137871553506913,2.0
-4.534787904767339,-1.072225250881231,2.0
-1.1150304371936053,4.075136312635525,3.0
8.596386220970034,5.9851533332469415,2.0
-2.6917345659239755,-2.8771967771927827,2.0
-1.5014777306990121,-4.483322440180113,2.0
3.646780990903799,6.7520794372167465,1.0
-9.572244756880552,-7.545698478392975,0.0
-9.963726014148023,-3.634756476992141,1.0
-3.812839907116216,-4.680814256955993,2.0
-2.207662198374651,-2.747004041309939,2.0
2.3276478449050733,5.842558778422761,1.0
-1.4145860641728705,2.132256028069236,3.0
-2.028894335019005,-4.097661355682006,2.0
-5.548511724091894,8.00577018945663,3.0
7.651235796922943,-3.707629150789276,0.0
7.2655011006950705,-3.692100994033062,0.0
-8.639584651893381,-5.870452441678971,0.0
-6.93075877501563,8.147798383705824,3.0
-1.350522648796473,-8.527585195392971,1.0
2.6793050228216257,0.302169706537241,0.0
4.500932999840549,-6.753084395427636,2.0
-7.141947855547143,6.314573119363554,3.0
-9.156538576161932,-1.701915287185296,1.0
-5.140411496394967,-7.514510669729823,1.0
8.374118407672606,6.831487754962468,2.0
0.8246381096505468,-6.0090096835846,2.0
4.207552758152539,-0.5545451072798551,3.0
3.554663370737582,8.57603335689146,1.0
7.494508050032164,-2.623267055263275,0.0
6.240991085746288,-1.3511304176557317,0.0
-6.1746569932781465,-1.6665862000136173,1.0
2.0118887549602618,5.571469266355724,1.0
-1.9136432005016464,4.295946509036029,3.0
-2.7962049952258705,-1.8906734366280888,2.0
-3.6192370420606537,6.669248140215662,0.0
-5.704880984546489,0.2070459063275581,2.0
-3.2763964015101963,7.42849888912347,0.0
3.1107777987721974,5.779960587936851,1.0
-6.638721209482037,8.115178743055631,3.0
6.427650131721896,4.277420776741733,1.0
-0.6960149215278553,7.276008610394503,0.0
6.1028781465679725,4.680488930017319,1.0
5.158881559501378,-8.961588213511433,3.0
-0.8505907918004542,-1.1201601709999416,2.0
-0.17881410804596806,-9.130755196349124,1.0
-0.7193176006409348,-5.0329110502659535,1.0
-4.993537604428715,-8.919761702051265,0.0
8.919571892210024,1.0506958429024325,1.0
