x1,x2,x3,x4,x4,label
2.7740841402495735,5.392444792312026,-2.308455822572319,6.5245316979948695,9.320193759961168,1.0
-8.335550458978682,4.258709245501016,9.784788723349935,-0.03020965415080869,-2.8885301855772254,2.0
7.832147703653608,-8.997909404324478,-8.728378117991937,6.658553312281275,-9.25223452555764,3.0
-0.9708037021963062,0.11357172556727416,8.862973082205547,-6.789640097520478,-3.0854789141307624,3.0
-6.159399838741786,-2.150194606620695,-7.54946809371328,-2.098150949929738,0.6139526700944493,1.0
5.836458075257719,-2.5966021683460796,-6.299552248102187,9.265300886280352,-8.78731767214067,0.0
-8.11521650388126,-8.107259358657728,-5.399753365082154,0.29086553746400634,-2.431200977566915,0.0
5.783318157661246,0.09220602744107395,-6.680846457943726,3.808546024535696,-2.524513082672382,1.0
-6.9393843150093435,-0.3720336116289258,2.4501751056719656,6.479664168045549,-3.5023173967779457,1.0
5.257529074698684,-2.3632083040422,-6.964498308162772,-1.1950122223062551,7.566560969364236,0.0
-1.2523679975996258,-5.933222456976006,-1.2336761611814315,-3.65464746478596,-6.810984431742103,1.0
5.947125790140722,-8.15358447845369,0.9821232709608086,-7.134773827975069,-4.303636802613507,3.0
6.681579289995635,-2.553438522559123,-3.534271655988945,2.73926308548312,6.839648266746566,0.0
1.638118293133603,-2.270917380736677,-2.83434020226309,6.8253971864827285,-1.142212235315352,3.0
-5.880256161887691,3.03676438114083,-5.819190044650698,6.176158409532134,-6.654929542707819,2.0
3.7036383975296236,1.324113282507046,4.488312339661901,-4.935052682846753,3.5916441144425573,0.0
-3.32044507254712,-2.208846357500714,-1.5770793445720095,-0.8298792096735851,-8.138084287480751,2.0
2.3591911267938115,8.021933741362885,2.036171081116652,0.23702902978331897,-8.634605972473915,1.0
-0.4223680687993207,1.9814030558491662,5.696803921455712,-5.621051440780975,-0.504645022144364,3.0
-1.7992256212402502,7.942690224551948,7.579141809018885,7.586222832640863,4.376566429530304,0.0
-1.2774599241766307,8.741095003321377,4.429450066959067,-7.886346288313458,1.9443300481520787,0.0
6.324766250747497,-0.18177628191773992,-2.0739813805266794,4.994186409061004,-3.5767233552417292,0.0
-8.36391397729247,-9.497349033475285,-4.298469282087995,9.085483724725192,-8.714203752357344,0.0
8.793688497264435,1.0193517890918342,-8.466831978328612,-5.071338494462988,0.14756743638837788,1.0
-5.981557184889904,-1.6961671120656303,-0.30691283753028514,-1.750678104017602,9.155832894196799,1.0
5.223010979325826,-4.698290093364699,4.768627692538094,5.426420675860695,1.2321000080958961,0.0
2.3835144375347257,-5.588022115902665,-4.5194463170928545,-8.172672997541778,3.7641774710504814,2.0
-6.513194873439942,-7.124859262809721,-9.406127385911537,-5.5083729880871815,-4.674341386571985,0.0
1.5796068894738096,7.481876640241395,-2.3341614245579394,5.24105591586751,-0.879260387775189,1.0
-0.32358122420872665,-4.15402438076292,8.279870968547877,7.778767449641577,-5.918973754589941,2.0
