x1,x2,label
3.8016647392063723,-2.7511753976760036,3.0
8.581276077794444,7.477446071247958,2.0
-2.565152859434772,6.3642870182771505,0.0
9.831790597001064,-3.5607571576936774,0.0
-8.75761115724119,-4.777835030025476,1.0
-2.2250566157698537,-2.149883077529273,2.0
-9.400029120070853,-8.018635422012219,0.0
-5.9665403415648814,1.4952963234719274,2.0
9.83143877770354,4.207154779621642,1.0
-9.277716683356019,-1.8620052530215807,1.0
6.367836373031191,6.645063035680882,2.0
7.946079673603907,-5.3215283737483,3.0
-8.855405934894168,-8.495205923593769,0.0
2.2023455906348293,9.23055853409245,1.0
1.5424609995961223,-9.073075102865475,2.0
5.6165058671348875,-9.21467166074697,3.0
5.806868481771211,9.693678984144888,2.0
-9.463005825065578,-3.579451091091904,1.0
3.3258257114203587,-4.684049523785132,3.0
9.737256224340628,-5.740162144916369,3.0
-7.012250941232225,2.842528564833299,2.0
0.6447236980837489,-8.316245349137338,2.0
-1.093054939320288,8.571497805855483,0.0
8.564501359149181,9.220814391812382,2.0
7.1629707989835225,4.881366523175518,1.0
5.519532623255178,-6.507793224051905,3.0
7.956170330223974,-0.8688645731516995,0.0
4.624744847436382,-1.0848201052873832,3.0
-0.20268613569302515,-1.3243047029588446,2.0
4.179945203885622,1.8392084628641734,0.0
5.975916154949017,3.131905909781058,1.0
-2.673458055983837,0.999620013206007,3.0
-0.5810230959689007,-4.346859538801415,2.0
8.694785426585199,6.179353867686186,2.0
9.051791961307455,1.267623553418601,1.0
3.308405393116372,0.6699015037943131,0.0
7.713440062683168,-6.979093326983901,3.0
-6.325033181558417,-2.044827913010895,1.0
-8.095231163782378,-4.211091113406386,1.0
8.233614590709513,5.757086257020762,2.0
1.6420945546684782,-9.251558881480522,2.0
7.205797863881703,-9.617330451969515,3.0
2.6531062483875534,-1.093493992264741,3.0
-8.46507691578717,0.7218800810750903,2.0
-6.2638831611067145,1.6290074897857354,2.0
3.6249587986281666,9.649659447238317,1.0
-4.286181198442805,-4.373443029582179,2.0
-1.1969867150994655,9.880328550599627,0.0
2.6992664105431254,-3.990947876452741,3.0
-5.41365668986054,-8.873071218105009,0.0
0.369304400074428,-7.1346516114329015,2.0
1.6796224582673445,-2.829364810665114,3.0
-0.9920946314504797,-10.049358593634116,1.0
-7.215611306870403,7.7332453121680045,3.0
-2.632598284606728,-7.652507891670933,1.0
-5.2251148631282485,-1.3285286643083216,2.0
7.616189070840994,4.327561731316156,1.0
-3.3871506892288,1.9995895430864588,3.0
7.207715894753284,-4.509776932974105,0.0
-9.720014944755135,7.028231860587869,3.0
3.693450275516964,-0.08079560682513423,3.0
3.89956562883438,-7.719444172666104,2.0
-2.804988418635544,7.94890698429692,0.0
9.132598115299073,-0.39549807104406,0.0
1.4968970185994575,-4.767454598694377,3.0
-2.700846302385691,8.617787660367643,0.0
2.0142052268011863,-1.2760414634678225,3.0
1.4308096827618637,-6.148100438053829,2.0
0.8598198844319321,4.318936771885238,0.0
-3.2446060265493335,-2.355303958001666,2.0
0.4435337548942906,-8.37737019405858,2.0
-8.697225476875587,7.746787930183735,3.0
-8.515987173969044,-6.891536954577,0.0
4.301696260682689,6.942156962244523,1.0
2.48302996807979,7.761719334167658,1.0
9.624167616471329,-2.7820027820831514,0.0
0.9134307730957788,3.223564927772352,0.0
-5.079791252439993,7.671877945704916,3.0
-1.897024533042587,-5.985222878215432,1.0
-4.01821522840045,1.7062708537959677,3.0
0.3760229865031446,0.03478410862390419,0.0
7.190642704445165,6.96516344335599,2.0
-8.68446809822281,-2.222183206113454,1.0
4.36956710505965,1.778103594162096,0.0
2.663917305329102,-2.171203367891044,3.0
5.485177864802636,-7.300376529453897,3.0
5.236820859495642,-1.452190408236393,0.0
-0.4730129343459749,8.855513066222914,0.0
1.3328565909267558,-3.938535751590229,3.0
-4.266214554207019,-7.519787511362365,1.0
-8.753472512278016,0.1794886042056773,2.0
6.039647971526148,1.577737769489594,1.0
-9.99631504966113,7.34079437917161,3.0
6.72792880263888,-8.146364144832624,3.0
7.938437457576693,-1.7090968167192515,0.0
5.61084316223451,-8.308459205427361,3.0
3.929517635522302,-2.9685326530576654,3.0
3.295939769599733,7.65532019568453,1.0
-6.813768724588563,2.3046469686200552,2.0
9.570713268266964,1.4919464691930964,1.0
8.22866540451974,0.7818774148011144,1.0
-3.992022665142667,7.473047339789413,0.0
2.7486698916931847,6.0198297744445295,1.0
-6.639341931848277,-3.0028947654804248,1.0
-3.2311800530636754,9.281815934479669,0.0
-8.022947831618106,8.762387312252374,3.0
3.386459568272765,9.491027103581558,1.0
1.270767568952966,-0.11414109346037038,3.0
6.945480111850925,7.315463779111467,2.0
3.2695163884084457,5.611682248355195,1.0
5.8170868762843115,9.08158899213626,2.0
7.272078717864793,1.2570936929518934,1.0
0.7770325944683236,-3.1753681064933064,3.0
3.5944211877246888,1.8902796465930276,0.0
-0.20748246843291288,-5.591584395042202,1.0
3.3824444393448645,-2.993451349881303,3.0
6.3982871735711075,-6.0517036006090335,3.0
-4.6586461991795,-0.6035920783566769,2.0
6.779067200271324,-1.2427322021381482,0.0
2.9112726273192604,-5.194378305058326,2.0
-1.3408870144952536,-9.121544698273441,1.0
-5.192789181914045,-4.931820244618347,1.0
9.384993248413046,3.0822118056080763,1.0
-1.2399008135074268,-4.634040437548534,2.0
-2.082763810104561,-0.7898992437682208,2.0
7.322969650915808,9.940978454006567,2.0
7.348606429999022,0.7158711373788589,1.0
0.18538830605108544,-1.7219291940595554,3.0
5.748132622469585,2.5219542396823815,1.0
-1.7014398816022247,9.04785970023415,0.0
1.5951336228224413,-2.5054746848606366,3.0
-4.162093906783558,-7.463332609518668,1.0
-7.047494331674972,9.792132545943064,3.0
4.122179958669503,8.761966396682668,1.0
0.47254293797407626,0.46582256270460337,0.0
-6.8295322327950325,6.268285290954734,3.0
7.947661656992514,-2.4526279671022535,0.0
10.308369342076611,8.150090645541372,2.0
0.12018012438657573,5.023530419614341,1.0
-5.742214711286478,2.1037329650248777,2.0
7.099899259035909,8.13016084770038,2.0
-0.0026342028023777497,-0.8466064981808651,2.0
9.298824008010634,-2.7268231359524937,0.0
4.855425383941621,7.935723243425758,1.0
-8.122469442723641,3.9902688951067433,2.0
0.07271984626918895,-7.076637310325219,2.0
-7.304172351438984,8.758613259795917,3.0
-6.7563502553797115,9.298066103026942,3.0
-2.5465009711377373,-9.918365138922931,1.0
-0.31334144072086356,-4.903319047526898,1.0
1.008424175657279,0.8876710317965147,0.0
4.9964837134071125,0.12029776867714853,1.0
-8.295829389033345,-7.137310218403975,0.0
-2.1981410067299154,-9.839855853537436,1.0
4.616825957419441,-2.821655248705653,3.0
2.711007767669335,-2.1438000162611632,3.0
3.5744029599591984,1.705156736804845,0.0
-8.207580181386648,-5.405137073676693,0.0
4.991124995508335,-9.546360780006975,2.0
-7.299155140474929,2.3811574696037123,2.0
0.17346629142875872,4.215479612996651,0.0
3.7967795465573526,-1.7703616402615852,3.0
5.472117577202699,1.066099826013943,1.0
1.0659888430248525,1.235961236165029,0.0
-8.187912429025227,3.606732146235771,2.0
0.001948014782050415,-9.543924792475881,2.0
3.2508220042614098,-1.8111840580670664,3.0
-0.7903917458603172,1.8540287967446005,3.0
-1.2401561820506264,1.8781917138010704,3.0
-7.069384528469692,7.044907276282125,3.0
-9.65149438735285,-4.359462537356972,1.0
-8.61159976906354,-5.799173938329402,0.0
0.38879198763116063,7.740945687463642,1.0
3.8012177839486627,-6.93554509540954,2.0
4.184650689753378,-6.908572507999599,2.0
-1.0825660297405615,-5.538927928703485,1.0
-4.550522341662094,-5.900199865228774,1.0
1.0234655725983306,-5.462806283212331,2.0
-5.508890867336807,7.205628816400267,3.0
7.644635500285715,2.144702853042613,1.0
-0.9275629411206416,0.8590907176640441,3.0
4.435318768929732,3.0047493956677354,0.0
5.456478464744123,-2.6913448729410345,0.0
2.8830676563887945,-3.8034640986608825,3.0
-8.280259094427247,5.591375222389543,3.0
-6.4935427469267175,3.515285442892582,2.0
0.5101288402821039,1.2362720619465248,0.0
-9.578455416260432,-7.8271896629540985,0.0
-6.071181880745504,7.090465161850336,3.0
-9.140379641299317,-1.0342595755580466,1.0
-1.98089230412068,6.29732687516865,0.0
-4.711791069942069,2.8365240840984245,3.0
1.0063766012675908,9.186945413165844,1.0
2.2510839872804667,-8.731858529732483,2.0
-6.580618449150847,-0.91913073531961,1.0
0.9372348073630129,0.29902438832759665,0.0
4.215530543309266,-9.950010016629358,2.0
9.201036928365522,6.193024374649758,2.0
-6.994613404055203,-1.7253217097712898,1.0
-1.143924075910661,8.3719260337787,0.0
2.925770807407196,-2.0055544563871033,3.0
-7.429603840040185,-1.521195121038643,1.0
3.3878591962971516,-3.0711994986709343,3.0
1.7675148538979824,4.994839081912374,1.0
-0.562508500082014,3.7646669959821697,3.0
8.780260426380048,5.28041777558722,2.0
-1.3078938569728098,-5.092354844474431,1.0
7.219644019237856,-1.6719838262498694,0.0
6.034694054904814,-5.285388998354313,3.0
-2.9022292631403923,3.79843057120537,3.0
3.9742986628739776,4.0431282244485045,0.0
6.2780782396206565,3.625832283472618,1.0
-5.33523734453062,-6.63577525734509,0.0
-5.042488477741352,-2.734190501460267,2.0
0.5134654021095367,-1.7098424790937812,3.0
1.3151735981771748,3.2732771599841954,0.0
-7.937292939228842,-7.943988622255972,0.0
9.485751275896916,5.107352831811224,2.0
-9.12124690254673,6.5435429350497385,3.0
1.530984656583482,3.710968651702597,0.0
4.647569624258057,0.3463756862049471,0.0
5.794513252701057,7.477232493211993,2.0
