x,y,z,label
4.812466340733083,6.660875572249376,6.1983369513494635,True
9.022625939618647,7.518134911623262,1.6257679732510133,True
4.547936247821887,3.9012761112600725,9.62967807324317,True
4.683793802760553,3.515409767270241,2.2737254003902674,True
9.238678491683142,1.6733418216227636,4.522745946082708,True
6.095028772875956,2.5422366724296364,0.6526883742555811,True
3.069774612640278,6.471037401463869,9.073266766012214,True
9.123060019946799,8.02594326542803,0.6324154092453105,True
6.623064470469425,4.783151518419368,0.04719889854730597,True
6.4989107698329445,4.346622737742225,5.214394174591447,True
5.5003890719924335,1.4208624158520677,6.640014247913388,False
2.162387417542927,2.652544769269638,5.756264306232584,False
1.6909866358746062,3.913586529534163,6.052183560954221,False
0.690916725605788,7.478222301667476,6.222563467333062,True
5.457028472082051,1.0284364805528334,4.805494852431636,False
5.145750604961954,1.631216128411872,0.6809280071160351,False
6.958307921979063,6.675127322417857,9.369124316092261,True
3.910703396018196,3.3045945177338876,5.0507160428827405,False
8.640059089926321,0.9254661794181518,5.754319364900881,True
7.495896325429424,4.308489096426365,0.7140994174542781,True
5.96289586663754,7.784070138843477,2.1773564377053054,True
3.673728641174888,0.5214631879730947,9.724652508853303,False
4.412831369117174,9.692866767950841,7.818314789452186,True
9.410120311112285,8.25471326873794,5.648817408137376,True
8.48902843448343,9.213156348505022,6.70695936481825,True
8.720134276048173,6.5908944084629715,9.302638186053585,True
6.919468515548367,8.959040261664166,4.413525272666923,True
7.477899004325879,4.396092659423817,1.2938086239649915,True
5.366508929479404,4.558278259007366,5.342832228909137,True
8.434282602301593,2.858382813397201,2.4520146253546047,True
4.885934236797094,3.135024037783669,0.8236602372410229,True
4.137628995260006,5.488114286391376,6.458803020376493,True
0.6642450572379044,0.6113921691958402,5.5041036938565995,False
7.397562885884509,9.291287706394094,1.5215216308017476,True
7.148163968729637,4.084819899834738,4.206752455189853,True
0.8136908577156454,9.41869955172516,1.879139467655997,True
6.561111072424493,5.60120556908273,7.064320004393954,True
2.30075809398628,6.600635655318189,9.461039945058303,True
1.0501287643925727,9.887503934107043,0.5209653398509895,True
5.040789912250681,3.2220558892761177,7.042611711862262,True
7.967483798202277,1.10856578254379,2.210435108236571,True
8.020427640579747,9.992961143729868,3.7728288703098087,True
0.7283276097551272,1.8319794262854772,9.834807976642795,False
9.243729220869078,1.7991563810380373,0.7535825074879454,True
7.2246982377480276,8.824793469052581,8.954883924403656,True
0.1206203926105398,8.713201702845817,5.686806046139984,True
1.971038129452608,3.9262158834023153,1.2496218905442713,False
5.888739994762885,8.654424675469416,5.572450735026312,True
3.6607521318535188,0.6207391996616551,0.6965699284553439,False
0.27634647182200656,7.3374698238821265,7.298001319648537,False
7.853627221727889,1.984182133324911,1.7717490088293475,True
3.4165355168673175,1.3225034328144059,7.7151787814740835,False
4.205898881825208,5.718886187590662,6.005349357543595,True
6.086077363370025,6.300133308863304,9.844147651828486,True
0.827695229369616,1.3623208048185587,6.018794346436563,False
9.294262325420323,5.445095114187436,9.095293127000632,True
3.5340928466021304,2.3606059060453175,6.690038869141135,False
1.5672010902247535,0.46633425649065696,8.296394240144862,False
7.305093224829127,1.2462899422348006,0.13430187883041955,True
3.9860624747406725,9.319781250850639,4.539811785440816,True
0.3236684486020702,0.42678944193421,7.551993882386618,False
8.853271704901765,3.7157180459392993,5.53179000072355,True
7.703994137347835,6.065330540049068,8.458830216643843,True
6.502358449578599,3.7099214397800626,7.881244336063869,True
1.5950697676539194,0.11905204594854224,5.041388061665532,False
7.587936518238843,8.813237161963714,3.2484929778301117,True
6.73937376599139,5.48928338737135,0.8414218934097617,True
3.0931640477929614,0.695214462388154,7.667373690303922,False
8.058162234083714,6.6365596876976065,3.293629982164571,True
4.727992720843605,7.187250379919636,7.862487543933989,True
9.878746112899757,4.078796139180191,6.840935638378748,True
2.395263144363937,4.881889093131868,1.4744081878096515,False
1.8840405650847147,3.1494773261656706,8.996693270075166,False
9.40291644516397,7.73953365906358,3.253242957264031,True
7.8102672987343364,5.53588809911878,9.235385114017138,True
4.403635829331455,1.5617027252355076,8.857529490709416,False
5.227661018217403,6.366640055911312,6.6997115922223145,True
2.9262849720612936,3.965821130921965,8.92225258994433,False
9.076462287856483,9.283191718955264,4.938551912052196,True
8.683592891637947,0.01878742122249699,8.611610819099804,True
6.754545848947173,0.6944190675507789,3.2113309679277577,False
5.052906722532851,4.477891053444553,8.725732864065991,True
7.93998269603994,9.223808805626678,9.46570073335169,True
9.23591016359142,2.2839443061457985,4.268899954834242,True
