x,y,label
4.812466340733083,6.660875572249376,True
6.994432022048044,9.022625939618647,True
1.6257679732510133,2.209230551592176,False
3.9012761112600725,9.62967807324317,True
4.683793802760553,3.515409767270241,True
6.027930131077106,9.238678491683142,True
4.522745946082708,3.4471277451179514,False
2.5422366724296364,0.6526883742555811,False
3.069774612640278,6.471037401463869,True
5.818696541054059,9.123060019946799,True
0.6324154092453105,2.4536167275287735,False
4.783151518419368,0.04719889854730597,False
6.4989107698329445,4.346622737742225,True
1.708303040959398,5.5003890719924335,False
6.640014247913388,9.418131120471212,True
2.652544769269638,5.756264306232584,True
1.6909866358746062,3.913586529534163,False
1.6453134077530485,0.690916725605788,False
6.222563467333062,5.802210278394465,True
1.0284364805528334,4.805494852431636,False
5.145750604961954,1.631216128411872,False
5.159850843032206,6.958307921979063,True
9.369124316092261,3.7135809866503355,True
3.3045945177338876,5.0507160428827405,True
8.640059089926321,0.9254661794181518,True
7.670552202527318,7.495896325429424,True
0.7140994174542781,3.2252040806926905,False
7.784070138843477,2.1773564377053054,True
3.673728641174888,0.5214631879730947,False
3.5195822849453737,4.412831369117174,False
7.818314789452186,2.747249030227085,True
8.25471326873794,5.648817408137376,True
8.48902843448343,9.213156348505022,True
3.2068601877776426,8.720134276048173,True
9.302638186053585,8.159200981283366,True
8.959040261664166,4.413525272666923,True
7.477899004325879,4.396092659423817,True
8.284120576745226,5.366508929479404,True
5.342832228909137,2.90960436812031,True
2.858382813397201,2.4520146253546047,False
4.885934236797094,3.135024037783669,True
4.4259745784787485,4.137628995260006,True
6.458803020376493,2.7463439852393057,True
0.6113921691958402,5.5041036938565995,False
7.397562885884509,9.291287706394094,True
2.072004927329546,7.148163968729637,True
4.206752455189853,8.325825886265482,True
9.41869955172516,1.879139467655997,True
6.561111072424493,5.60120556908273,True
3.053345162628942,2.30075809398628,False
9.461039945058303,0.6304881865751377,True
9.887503934107043,0.5209653398509895,True
5.040789912250681,3.2220558892761177,True
4.656999052592008,7.967483798202277,True
2.210435108236571,1.9246135145506826,False
9.992961143729868,3.7728288703098087,True
0.7283276097551272,1.8319794262854772,False
9.514121409171093,9.243729220869078,True
