x,y,z,label
4.812466340733083,19.98262671674813,18.59501085404839,True
9.022625939618647,22.554404734869784,4.8773039197530395,True
4.547936247821887,11.703828333780217,28.88903421972951,True
4.683793802760553,10.546229301810722,6.821176201170802,True
9.238678491683142,5.020025464868291,13.568237838248123,True
6.095028772875956,7.626710017288909,1.9580651227667434,True
3.069774612640278,19.41311220439161,27.219800298036642,True
9.123060019946799,24.07782979628409,1.8972462277359314,True
6.623064470469425,14.349454555258104,0.1415966956419179,True
6.4989107698329445,13.039868213226674,15.643182523774339,True
5.5003890719924335,4.262587247556203,19.920042743740165,False
2.162387417542927,7.957634307808914,17.268792918697752,False
1.6909866358746062,11.74075958860249,18.156550682862665,False
0.690916725605788,22.434666905002427,18.667690401999188,True
5.457028472082051,3.0853094416585005,14.416484557294908,False
5.145750604961954,4.8936483852356165,2.042784021348105,False
6.958307921979063,20.02538196725357,28.107372948276783,True
3.910703396018196,9.913783553201663,15.152148128648221,False
8.640059089926321,2.7763985382544556,17.262958094702643,True
7.495896325429424,12.925467289279096,2.142298252362834,True
5.96289586663754,23.352210416530433,6.532069313115916,True
3.673728641174888,1.564389563919284,29.17395752655991,False
4.412831369117174,29.078600303852525,23.454944368356557,True
9.410120311112285,24.76413980621382,16.946452224412127,True
8.48902843448343,27.639469045515064,20.12087809445475,True
8.720134276048173,19.772683225388914,27.907914558160755,True
6.919468515548367,26.8771207849925,13.240575818000767,True
7.477899004325879,13.18827797827145,3.8814258718949746,True
5.366508929479404,13.674834777022099,16.028496686727408,True
8.434282602301593,8.575148440191603,7.356043876063814,True
4.885934236797094,9.405072113351007,2.470980711723069,True
4.137628995260006,16.464342859174128,19.37640906112948,True
0.6642450572379044,1.8341765075875205,16.5123110815698,False
7.397562885884509,27.873863119182282,4.564564892405243,True
7.148163968729637,12.254459699504213,12.620257365569557,True
0.8136908577156454,28.256098655175478,5.637418402967991,True
6.561111072424493,16.80361670724819,21.19296001318186,True
2.30075809398628,19.801906965954565,28.38311983517491,True
1.0501287643925727,29.662511802321127,1.5628960195529684,True
5.040789912250681,9.666167667828354,21.127835135586785,True
7.967483798202277,3.32569734763137,6.631305324709714,True
8.020427640579747,29.978883431189605,11.318486610929426,True
0.7283276097551272,5.495938278856432,29.504423929928386,False
9.243729220869078,5.397469143114112,2.260747522463836,True
7.2246982377480276,26.474380407157746,26.86465177321097,True
0.1206203926105398,26.139605108537452,17.06041813841995,True
1.971038129452608,11.778647650206945,3.7488656716328137,False
5.888739994762885,25.96327402640825,16.717352205078935,True
3.6607521318535188,1.8622175989849654,2.089709785366032,False
0.27634647182200656,22.01240947164638,21.89400395894561,False
7.853627221727889,5.952546399974733,5.315247026488042,True
3.4165355168673175,3.9675102984432176,23.14553634442225,False
4.205898881825208,17.156658562771984,18.016048072630785,True
6.086077363370025,18.900399926589913,29.532442955485458,True
0.827695229369616,4.086962414455676,18.056383039309686,False
9.294262325420323,16.335285342562308,27.285879381001898,True
3.5340928466021304,7.0818177181359525,20.070116607423408,False
1.5672010902247535,1.3990027694719709,24.889182720434583,False
7.305093224829127,3.738869826704402,0.40290563649125866,True
3.9860624747406725,27.959343752551916,13.619435356322448,True
0.3236684486020702,1.28036832580263,22.655981647159855,False
8.853271704901765,11.147154137817898,16.59537000217065,True
7.703994137347835,18.195991620147204,25.37649064993153,True
6.502358449578599,11.129764319340188,23.643733008191607,True
1.5950697676539194,0.3571561378456267,15.124164184996594,False
7.587936518238843,26.439711485891145,9.745478933490336,True
6.73937376599139,16.467850162114047,2.524265680229285,True
3.0931640477929614,2.085643387164462,23.002121070911766,False
8.058162234083714,19.90967906309282,9.880889946493713,True
4.727992720843605,21.561751139758908,23.58746263180197,True
9.878746112899757,12.23638841754057,20.522806915136243,True
2.395263144363937,14.645667279395603,4.423224563428954,False
1.8840405650847147,9.448431978497013,26.9900798102255,False
9.40291644516397,23.21860097719074,9.759728871792092,True
7.8102672987343364,16.60766429735634,27.706155342051414,True
4.403635829331455,4.685108175706523,26.572588472128245,False
5.227661018217403,19.099920167733938,20.099134776666943,True
2.9262849720612936,11.897463392765895,26.766757769832992,False
9.076462287856483,27.84957515686579,14.815655736156588,True
8.683592891637947,0.056362263667490975,25.834832457299413,True
6.754545848947173,2.0832572026523364,9.633992903783273,False
5.052906722532851,13.43367316033366,26.177198592197975,True
7.93998269603994,27.671426416880035,28.397102200055073,True
9.23591016359142,6.851832918437395,12.806699864502725,True
5.652743039791112,6.303101835458908,12.229931585890325,False
9.134872622290167,20.637066476778237,29.147540115770433,True
9.907823709593082,5.426443511186728,12.987905942881525,True
4.691329364271889,15.198346316964884,26.279766424576593,True
6.279667778915627,17.248390148768323,26.36071645074939,True
3.14234863590917,14.653050697615221,10.280243367593728,True
2.500483411499528,8.510960819684474,26.682862417860925,False
1.234642727663654,10.369389068160427,20.02054852048407,False
4.426387156119488,11.767663109577239,19.60669373810572,True
8.256269047068303,6.891734419311357,5.588169399865819,True
5.006423558903733,20.870530223081715,21.732618365024912,True
2.343398604329834,9.653860413816977,22.525027612714148,False
8.822565741973325,20.655995268915884,11.475607170795097,True
5.304115747396861,6.25518519419794,7.5223410302913845,False
2.123144662117422,8.297374388205313,10.82281762030793,False
7.050861944889581,17.600525536918468,20.860322493378593,True
3.987864942620777,26.12026997098755,0.915169123441274,True
8.390510573184587,5.871900209169787,16.105841584190898,True
4.014571336356717,2.8304916733435634,23.440538101747578,False
9.80022854706023,26.792998453668062,16.72046903547085,True
9.355757066641727,0.9249438785243247,0.6409126221062822,True
7.798899263117537,18.73239917336084,1.5647535325588513,True
5.5176186599671775,21.9107907061714,0.8558763214293208,True
4.159229780284885,15.553525547243526,23.065737743525126,True
2.08746099489984,3.5023996950207383,23.092189020799047,False
3.1137007435673416,17.571607923367548,23.236785434463705,True
3.1562523169210577,13.76411554512345,12.215476188834852,False
6.535523381722453,7.451956956088058,20.188936208997276,True
3.5153353263876195,10.092449619314758,23.706479309574974,False
8.82321987502742,27.692461975832337,18.87881527048474,True
6.420656352169308,16.382881846121414,12.141048775385562,True
7.385096465820379,3.772350529113969,22.750061262257212,True
9.978233495606485,19.479592993866554,28.886921855501942,True
0.21574109151557774,16.48192538361054,20.90366754535208,False
4.069829516902573,17.82191759729438,17.84193678940572,True
6.186492187926427,16.03933764037396,23.315441672377187,True
0.07615465873571647,11.377750947289497,0.29627924423536234,False
4.638207795878487,10.32112717565461,22.441419432400643,False
6.812096782641053,28.85728862811473,4.134494036505493,True
4.500320674762438,1.3855314219561443,15.87763165308257,False
8.751472932849365,10.11267571550796,17.497410845863662,True
1.0715236587817856,7.914816343178701,5.3082986796712675,False
9.826470327261429,7.258977834053251,0.8403463057054095,True
9.560985947981615,15.355309736405665,2.0336088571523945,True
5.217303995738013,5.09657365889327,3.7433180323277435,False
2.4985096339225144,15.708871489451198,18.135705234604814,False
8.643109006466602,23.751075288645566,0.06287616219812664,True
0.928713414871084,12.003537914072812,12.633422882210972,False
1.2244773546011956,12.908390168413419,0.20150182795267368,False
4.242186495500437,13.072537170598721,5.304201611305938,True
1.1817217570002236,15.342712022999294,13.737433399113211,False
9.501393364885415,24.938263849152186,1.935079711459916,True
1.8903953894184067,0.319475997891171,21.313704064161854,False
5.464074815997961,12.583031870671247,18.81787498180432,True
3.8121833856698117,18.669603579854382,14.74153773880538,True
6.680549205560896,11.134829693548685,15.384233408135092,True
9.870843978391107,21.691980661183727,29.21782395703071,True
4.02854493194509,8.5525940551854,4.679604200575772,False
7.067473358147259,3.053144967766368,28.19901429357871,True
7.458784524964335,27.965149346094066,7.116109649423866,True
1.6864999828487215,17.773755329071925,26.237981837410484,False
2.3205599101467844,8.686524898882283,6.7674829730108055,False
6.561711154116804,16.343046923622914,27.295742468023086,True
5.593684197498634,26.854128867641947,6.790490036856179,True
9.233243555989105,4.344919688786288,8.720764566537266,True
8.881510290602314,16.49097460229224,0.28010230535140623,True
7.972869068136873,7.822230106443888,2.554986258136298,True
9.905016277238166,12.503785798785893,24.91956628104073,True
3.50135201274096,0.6430953048681465,0.5431943130836936,False
1.6850824474499737,10.658100615659619,13.707580171754504,False
6.58554687048809,17.277975711264435,18.055313535327773,True
5.828038101691656,6.739111861429283,18.822197576699388,True
4.7508153737492345,18.83812736709285,0.94084560686028,True
2.2904344688652034,5.045497009030775,19.83347638889502,False
0.4831433583865097,24.18432575959595,12.60374811352752,True
9.637352604887555,10.153238994019256,6.970358599640727,True
1.4110206008275905,17.40894161875874,24.19527641001943,False
5.844855414449986,18.37404232893573,22.536363234429423,True
0.9371967949338933,12.263550941910857,2.712196068832431,False
8.646954641928238,10.955587789075295,23.472857379965582,True
6.462370851548492,24.591295395305117,9.171995338692472,True
3.7705365339572463,3.0142653865996936,28.55795394694323,False
9.300297556907806,12.232137153730573,27.350685635523597,True
4.897589938079366,17.997650570965867,20.369124229551232,True
0.11628392608554639,7.433818818261145,20.845190988923573,False
2.505952267663758,27.218209723860163,0.3013454047429043,True
7.202178850097416,11.736641473807586,20.139946292045956,True
7.9226656493041805,4.613768764954593,28.64366681003337,True
5.8259801117955075,10.594213764590833,7.981092341651908,True
3.442773560663487,17.057404612695244,19.189322408544246,True
0.8189308254256733,14.527178811215215,15.878654668481651,False
7.6540161159692355,25.116539986079907,6.505672333973758,True
4.575227993039769,6.021006799248518,3.6981481414915365,False
3.8501520547694277,8.008330548401894,27.200301742141598,False
2.3048062296882623,6.3229460125203,28.643901503170955,False
4.10156298450639,12.042452939799059,0.16309079016441852,True
7.15599605182867,24.567165997215483,29.536753651215438,True
8.032702039158572,12.25152973995325,28.43367858527352,True
3.9727532868551183,8.20403949436185,17.095835289800775,False
6.564758335293921,11.420644715176575,21.555587942415496,True
8.71642599210735,16.363206258116893,9.518096056383449,True
0.16121106576220456,23.299712150275187,3.8472570092939495,False
6.968450587562559,9.604731475560811,20.60819556965773,True
1.1741798336154141,18.28787808538285,23.593822806096497,False
2.4940623757525957,28.461779280643213,28.00025402061854,True
9.832823825461988,9.732739781751288,28.21515888171955,True
0.6513941471236839,23.2499461450854,22.72875114883854,True
1.1720752199743523,20.31224900917737,2.5212771385233657,False
0.21999605467743266,4.099641369191934,17.752701877559264,False
4.241195791567868,0.805410037695079,4.6258396198795655,False
9.983870445151691,28.29992199215161,2.843962461054461,True
5.03133524409551,5.645021456839406,14.717810837806812,False
4.667231015329136,24.102645033421034,19.351528653284685,True
9.748254626749453,7.179928779456064,14.934912018475615,True
6.622467889486078,20.55575116712769,6.601239196530899,True
7.424346247138632,25.483968659887395,9.762531910149534,True
6.338174060691671,0.79939260724877,11.651862502684596,False
8.714313712483579,22.13629169262633,29.221970190041773,True
7.00696430742215,5.492883614272685,21.41044342427097,True
9.696135276921643,18.258833303437733,29.417442011576192,True
6.08652402312551,27.04130683198202,4.122093689470611,True
7.100184728005234,20.357543133235517,20.76005645497153,True
5.4109006349317035,17.019700291770917,22.04523553213756,True
0.259075967066853,18.780497169480054,26.41637479668202,False
6.548441534847829,5.702528354951285,23.543292321426218,True
9.635205253249353,2.1033531058297337,7.980506437086707,True
5.332911732931986,23.357462960786968,1.6811813945202392,True
6.33569971156996,8.648286669967064,17.714021431034126,True
0.34043271875279224,12.404115391428007,24.584932720634768,False
6.432318619886674,0.4674264143060203,21.557880676321965,False
1.1772762121730185,8.1644996000949,12.306708976457251,False
4.835826822686004,25.585410274890684,17.999299457173855,True
1.388681076959024,18.17156663645649,9.615386705864964,False
5.991093207246737,20.981322259152094,17.74086975055961,True
8.078308590569105,24.643400389277886,23.895321747685138,True
5.91064487115764,16.271392050398298,26.437723317245133,True
