x,y,label
14.43739902219925,6.660875572249376,True
27.06787781885594,7.518134911623262,True
13.643808743465662,3.9012761112600725,True
14.051381408281658,3.515409767270241,True
27.716035475049427,1.6733418216227636,True
18.28508631862787,2.5422366724296364,True
9.209323837920834,6.471037401463869,True
27.369180059840396,8.02594326542803,True
19.869193411408276,4.783151518419368,True
19.49673230949883,4.346622737742225,True
16.5011672159773,1.4208624158520677,False
6.4871622526287815,2.652544769269638,False
5.072959907623819,3.913586529534163,False
2.072750176817364,7.478222301667476,True
16.371085416246153,1.0284364805528334,False
15.437251814885862,1.631216128411872,False
20.87492376593719,6.675127322417857,True
11.732110188054587,3.3045945177338876,False
25.920177269778964,0.9254661794181518,True
22.487688976288272,4.308489096426365,True
17.888687599912622,7.784070138843477,True
11.021185923524664,0.5214631879730947,False
13.23849410735152,9.692866767950841,True
28.230360933336854,8.25471326873794,True
25.46708530345029,9.213156348505022,True
26.16040282814452,6.5908944084629715,True
20.7584055466451,8.959040261664166,True
22.43369701297764,4.396092659423817,True
16.09952678843821,4.558278259007366,True
25.30284780690478,2.858382813397201,True
14.65780271039128,3.135024037783669,True
12.41288698578002,5.488114286391376,True
1.9927351717137132,0.6113921691958402,False
22.192688657653527,9.291287706394094,True
21.44449190618891,4.084819899834738,True
2.4410725731469363,9.41869955172516,True
19.68333321727348,5.60120556908273,True
6.9022742819588405,6.600635655318189,True
3.1503862931777182,9.887503934107043,True
15.122369736752045,3.2220558892761177,True
23.90245139460683,1.10856578254379,True
24.06128292173924,9.992961143729868,True
2.1849828292653815,1.8319794262854772,False
27.731187662607233,1.7991563810380373,True
21.67409471324408,8.824793469052581,True
0.3618611778316194,8.713201702845817,True
5.913114388357824,3.9262158834023153,False
17.666219984288652,8.654424675469416,True
10.982256395560556,0.6207391996616551,False
0.8290394154660197,7.3374698238821265,False
23.560881665183665,1.984182133324911,True
10.249606550601953,1.3225034328144059,False
12.617696645475624,5.718886187590662,True
18.258232090110077,6.300133308863304,True
2.483085688108848,1.3623208048185587,False
27.88278697626097,5.445095114187436,True
10.602278539806392,2.3606059060453175,False
4.70160327067426,0.46633425649065696,False
21.91527967448738,1.2462899422348006,True
11.958187424222018,9.319781250850639,True
0.9710053458062107,0.42678944193421,False
26.559815114705295,3.7157180459392993,True
23.111982412043506,6.065330540049068,True
19.507075348735796,3.7099214397800626,True
4.785209302961758,0.11905204594854224,False
22.76380955471653,8.813237161963714,True
20.21812129797417,5.48928338737135,True
9.279492143378885,0.695214462388154,False
24.17448670225114,6.6365596876976065,True
14.183978162530813,7.187250379919636,True
29.636238338699272,4.078796139180191,True
7.185789433091811,4.881889093131868,False
5.652121695254144,3.1494773261656706,False
28.208749335491913,7.73953365906358,True
23.430801896203008,5.53588809911878,True
13.210907487994364,1.5617027252355076,False
15.682983054652208,6.366640055911312,True
8.778854916183882,3.965821130921965,False
