x,y,label
4.812466340733083,19.98262671674813,True
6.994432022048044,27.06787781885594,True
1.6257679732510133,6.6276916547765286,False
3.901276111260073,28.88903421972951,True
4.683793802760553,10.546229301810722,True
6.027930131077106,27.716035475049427,True
4.522745946082708,10.341383235353854,False
2.5422366724296364,1.9580651227667434,False
3.069774612640278,19.41311220439161,True
5.818696541054059,27.369180059840403,True
0.6324154092453105,7.360850182586319,False
4.783151518419368,0.14159669564191768,False
6.4989107698329445,13.039868213226674,True
1.708303040959398,16.5011672159773,False
6.640014247913388,28.254393361413637,True
2.652544769269638,17.268792918697752,True
1.6909866358746062,11.74075958860249,False
1.6453134077530485,2.072750176817364,False
6.222563467333062,17.406630835183396,True
1.0284364805528334,14.416484557294908,False
5.145750604961954,4.8936483852356165,False
5.159850843032206,20.87492376593719,True
9.36912431609226,11.140742959951009,True
3.304594517733888,15.152148128648221,True
8.640059089926321,2.7763985382544556,True
7.670552202527318,22.487688976288272,True
0.7140994174542781,9.67561224207807,False
7.784070138843477,6.532069313115916,True
3.673728641174888,1.564389563919284,False
3.5195822849453737,13.23849410735152,False
7.818314789452186,8.241747090681255,True
8.25471326873794,16.946452224412127,True
8.48902843448343,27.639469045515064,True
3.2068601877776426,26.16040282814452,True
9.302638186053583,24.477602943850098,True
8.959040261664166,13.240575818000767,True
7.477899004325879,13.18827797827145,True
8.284120576745226,16.09952678843821,True
5.342832228909137,8.728813104360931,True
2.858382813397201,7.356043876063814,False
4.885934236797094,9.405072113351007,True
4.4259745784787485,12.41288698578002,True
6.458803020376493,8.239031955717916,True
0.6113921691958402,16.512311081569802,False
7.397562885884509,27.873863119182282,True
2.072004927329546,21.44449190618891,True
4.206752455189853,24.977477658796445,True
9.41869955172516,5.637418402967991,True
6.561111072424493,16.80361670724819,True
3.053345162628942,6.9022742819588405,False
9.461039945058303,1.8914645597254132,True
9.887503934107045,1.5628960195529684,True
5.040789912250681,9.666167667828354,True
4.656999052592008,23.90245139460683,True
2.210435108236571,5.773840543652048,False
9.992961143729868,11.318486610929426,True
0.7283276097551272,5.49593827885643,False
9.514121409171093,27.731187662607233,True
0.7535825074879454,29.8007068591457,True
8.824793469052581,26.86465177321097,True
0.1206203926105398,26.139605108537452,True
9.824030652364002,5.913114388357824,True
1.2496218905442713,22.904642366956615,True
8.654424675469416,16.717352205078935,True
3.660752131853519,1.8622175989849654,False
0.7163826869229173,0.8290394154660194,False
7.298001319648537,29.642366465926873,True
1.984182133324911,5.315247026488042,False
3.416535516867317,3.9675102984432185,False
7.252933833125147,12.617696645475624,True
6.005349357543595,16.96488853513818,True
6.300133308863304,29.532442955485458,True
0.827695229369616,4.086962414455677,False
4.843822317673547,27.88278697626097,True
9.095293127000632,25.200481856269324,True
2.360605906045317,20.070116607423408,True
1.5672010902247535,1.3990027694719707,False
9.778531106528083,21.91527967448738,True
0.1343018788304195,18.52454271830893,False
9.31978125085064,13.619435356322448,True
0.3236684486020702,1.28036832580263,False
6.235334896893603,26.559815114705295,True
5.53179000072355,14.198326070194318,True
6.065330540049068,25.37649064993153,True
6.502358449578599,11.12976431934019,True
4.104262965380299,4.785209302961758,False
5.041388061665532,3.8466721669131196,False
8.813237161963714,9.745478933490336,True
6.73937376599139,16.467850162114047,True
9.7319775296268,9.279492143378885,True
7.667373690303922,28.68550493569741,True
6.636559687697607,9.880889946493713,True
4.727992720843605,21.561751139758908,True
